EmployeeID,EmployeeName,Employee_ID,Name,Department,Monthly_Salary,Income_Tax,PF_Contribution,Insurance_Deduction,Other_Deductions,Net_Salary,Rent_Expense,Grocery_Expense,EMI_or_Loan_Payment,Entertainment_Expense,Other_Expenses,Savings_Amount,Investments,Total_Expenditure,Profit,Class
EMP17878,Sai Pillai,42,Employee_42,Marketing,87393,9636,10447,2011,1470,62771,11323,7732,3166,3192,1201,16124,1101,26561,20658,High
EMP17879,Rahul Bansal,32,Employee_32,Sales,69260,9850,8467,1183,1574,48901,9289,3917,14641,1910,4004,7112,5553,33684,1362,Low
EMP17880,Pooja Sethi,42,Employee_42,Marketing,87975,9666,10485,2045,1494,63626,11496,7738,2966,2987,1194,16339,1178,26730,20506,High
EMP17881,Arjun Joshi,26,Employee_26,Marketing,68510,4767,8251,1100,4991,49747,5683,5579,1220,1444,3412,18054,9315,17610,4836,Medium
EMP17882,Ishaan Arora,25,Employee_25,Tech,81163,4057,9586,1790,2609,61542,17900,6781,4694,4525,3869,17959,3490,37354,1764,Medium
EMP17883,Diya Bansal,11,Employee_11,HR,97936,9495,11571,2556,832,71851,19123,3942,2450,6267,1604,16117,10805,33316,12738,High
EMP17884,Arjun Rana,23,Employee_23,HR,65783,6340,7922,2832,1075,48089,12185,7460,1487,1389,3611,19616,14694,26353,-12874,Low
EMP17885,Sai Verma,33,Employee_34,HR,65669,3390,8020,1713,1571,51114,15357,5186,2677,4688,3265,15928,10111,30933,-6391,Low
EMP17886,Ananya Chopra,40,Employee_40,Marketing,82411,6753,9855,2764,1089,61998,17661,5267,5755,6089,3136,15209,12385,38030,-3320,Low
EMP17887,Sara Das,22,Employee_23,HR,66378,6297,8063,2772,1136,47780,12305,7508,1605,1444,3629,19616,14670,26090,-12598,Low
EMP17888,Nikhil Kulkarni,29,Employee_29,Sales,55193,6484,6739,1647,2421,38360,9430,6214,2194,6491,3667,11937,8580,27871,-8418,Low
EMP17889,Ishaan Nair,31,Employee_31,Marketing,61664,5495,7445,1311,4052,43835,18369,7518,11909,3497,3549,19195,1084,44332,-21673,Low
EMP17890,Aarav Chopra,7,Employee_7,Tech,51615,4485,6056,1433,2665,35945,16379,3668,10014,6179,1710,19678,12754,38134,-33428,Low
EMP17891,Nikhil Nair,40,Employee_40,Marketing,81651,7018,9922,2774,1070,61950,17734,5282,5909,6175,3133,14979,12084,37930,-4398,Low
EMP17892,Deepak Das,34,Employee_33,Finance,108971,7808,13094,1745,2160,84934,16394,5199,8264,5073,2067,3774,2583,36491,40769,High
EMP17893,Kavya Malhotra,21,Employee_21,HR,82489,5775,10009,1211,4054,62206,10508,6465,6621,4994,4546,3730,12265,33170,13251,High
EMP17894,Ananya Jain,2,Employee_2,Marketing,86493,4472,10282,1200,2242,67083,8778,7138,9919,1268,3304,8580,12656,30551,15578,High
EMP17895,Sanjay Reddy,18,Employee_18,Sales,70522,6485,8433,2369,3627,50178,12577,7246,7387,1867,2010,9346,2017,30717,8137,Medium
EMP17896,Manish Saxena,47,Employee_47,HR,115284,6745,13952,2055,3278,92175,6461,4835,10914,3509,1947,8491,3154,27871,50647,High
EMP17897,Deepak Pandey,33,Employee_33,Finance,109777,7820,13052,1698,2192,83625,16182,5176,8299,5044,1997,3874,2489,36674,40811,High
EMP17898,Neha Gupta,38,Employee_37,Tech,84351,12276,9994,2519,1733,56921,9006,4284,13038,2478,4686,15681,1457,33863,6735,Medium
EMP17899,Sanjay Khan,35,Employee_34,HR,66672,3562,7980,1689,1540,50526,15506,5189,2581,4691,3207,16147,10281,31089,-5660,Low
EMP17900,Ananya Nair,20,Employee_20,Finance,72887,4419,8897,1478,2760,55079,16164,7023,3718,5429,1505,17292,5158,33564,542,Low
EMP17901,Pooja Verma,36,Employee_35,Tech,46534,2657,5576,2831,1729,32699,14040,3277,13665,4011,3403,6996,8064,38180,-20620,Low
EMP17902,Sara Agarwal,51,Employee_50,Marketing,90518,4995,10874,1481,1515,72406,12438,4110,13147,4868,3711,19313,10191,38187,4257,Medium
EMP17903,Arjun Sharma,17,Employee_18,Sales,71483,6221,8379,2355,3612,49616,12142,7267,7554,1952,2028,9424,2073,31021,7634,Medium
EMP17904,Aarav Saxena,47,Employee_46,Tech,69376,5385,8355,1874,3089,51166,12469,6654,7382,6593,1836,19125,8687,34651,-10963,Low
EMP17905,Amit Kulkarni,24,Employee_24,Tech,41712,5942,5012,2760,2479,25190,7663,6361,8140,4976,1843,15208,2133,28806,-19346,Low
EMP17906,Deepak Patel,8,Employee_8,Sales,51445,5072,6206,1585,2286,37715,16134,5629,13839,1441,2006,3156,14176,39378,-19621,Low
EMP17907,Sanjay Bansal,30,Employee_30,HR,39275,1903,4653,2314,1316,29626,6105,7410,3660,5119,2132,6127,6697,24464,-8893,Low
EMP17908,Sara Thakur,44,Employee_44,Sales,117400,15861,14081,2487,3040,81237,13177,5587,11084,4398,2335,15356,12508,36485,16959,High
EMP17909,Deepak Jain,10,Employee_10,Tech,63429,7683,7432,2104,2655,42236,17184,7782,7120,5873,2602,13808,4470,40499,-16720,Low
EMP17910,Ishaan Chaudhary,23,Employee_23,HR,66273,6456,7858,2829,1128,48242,12055,7521,1685,1536,3665,19434,14384,26650,-11628,Low
EMP17911,Riya Khan,48,Employee_49,Marketing,95046,8573,11344,1298,493,74341,19633,3890,12869,4385,1919,7613,14225,42622,8947,Medium
EMP17912,Rohit Saxena,11,Employee_11,HR,97186,9659,11480,2552,820,71832,19145,3937,2565,6106,1650,16113,10893,33354,13426,High
EMP17913,Aadhya Joshi,2,Employee_2,Marketing,86135,4306,10243,1205,2291,66688,8715,7179,9954,1158,3323,8266,12866,30410,16179,High
EMP17914,Rohit Mehta,26,Employee_26,Marketing,69012,4869,8302,1128,4904,49367,5896,5510,972,1507,3387,17747,9344,17375,4037,Medium
EMP17915,Anika Rana,36,Employee_36,Marketing,37163,2825,4444,2830,899,23913,19676,5845,3579,6597,2029,5281,6658,37668,-25464,Low
EMP17916,Aditya Bansal,33,Employee_33,Finance,108303,7692,13175,1694,2177,84327,15975,5150,8366,5063,1999,3832,2564,36739,41535,High
EMP17917,Deepak Iyer,47,Employee_47,HR,115107,6691,13916,2054,3205,90564,6510,5008,10999,3605,1877,8458,3545,27891,50612,High
EMP17918,Pooja Yadav,14,Employee_13,Tech,64143,8320,7706,1682,1478,44671,9821,6636,2727,4649,988,10515,9405,24964,1429,Low
EMP17919,Shaurya Malhotra,40,Employee_40,Marketing,82385,6718,9939,2766,1049,62208,17543,5297,5855,6226,3066,15147,12095,38153,-4428,Low
EMP17920,Kavya Agarwal,25,Employee_25,Tech,79572,4074,9607,1814,2622,62021,17834,6718,4535,4490,3854,18214,3729,37253,2665,Medium
EMP17921,Reyansh Nair,4,Employee_4,Sales,50195,3378,6015,2551,3277,34096,6742,3729,6026,1814,2474,13354,10662,20974,-8799,Low
EMP17922,Neha Thakur,41,Employee_42,Marketing,87841,9632,10421,2057,1426,63997,11249,7673,3432,3068,1156,16404,918,26635,19175,High
EMP17923,Anika Arora,18,Employee_19,HR,32422,3525,3945,1440,2338,21721,5277,3534,11796,6270,1230,9217,2222,27771,-18142,Low
EMP17924,Myra Verma,18,Employee_18,Sales,70922,6134,8466,2390,3539,49655,12236,7170,7476,2022,2003,9439,2092,31182,8290,Medium
EMP17925,Vihaan Thakur,36,Employee_37,Tech,82666,12238,10037,2551,1772,57429,8972,4260,12983,2328,4575,15535,1394,33394,7163,Medium
EMP17926,Aarav Sharma,30,Employee_30,HR,39467,2052,4676,2263,1329,29607,6104,7412,3560,5211,2087,6332,6681,24392,-7853,Low
EMP17927,Diya Joshi,19,Employee_19,HR,32570,3643,3899,1463,2233,21129,5094,3567,11558,6101,1188,9577,2047,27705,-19180,Low
EMP17928,Sai Rana,23,Employee_23,HR,66016,6345,7974,2754,1136,47237,11902,7507,1550,1416,3706,19563,14854,26531,-12349,Low
EMP17929,Sneha Mishra,17,Employee_16,Tech,60608,3489,7483,2783,1177,46769,6117,6991,13189,1570,4136,19622,13555,32357,-18306,Low
EMP17930,Shaurya Rana,1,Employee_1,Marketing,114684,7044,13734,2523,2756,88671,8939,4813,2172,1816,3737,19790,2413,21685,43981,High
EMP17931,Manish Thakur,12,Employee_12,Marketing,80952,6852,9489,1970,4835,56142,9100,7556,14119,1059,3790,5693,12197,35555,4332,Medium
EMP17932,Amit Khan,24,Employee_24,Tech,42157,6021,5067,2752,2487,25406,7772,6435,7788,4938,1811,15249,2159,29516,-20517,Low
EMP17933,Aditya Verma,34,Employee_34,HR,67269,3498,7965,1692,1576,51200,15577,5141,2861,4693,3228,15767,10356,31457,-6105,Low
EMP17934,Aditya Khan,8,Employee_8,Sales,50713,4993,6059,1559,2226,36213,16444,5701,13732,1387,1934,3029,14100,39215,-21076,Low
EMP17935,Nikhil Das,17,Employee_18,Sales,69924,6465,8540,2365,3499,51264,12426,7251,7371,1982,2018,9381,2063,30917,7271,Medium
EMP17936,Rohit Gupta,49,Employee_48,Finance,36281,2793,4327,1956,1078,25032,12472,6458,14647,6225,3324,8665,12612,43059,-38333,Low
EMP17937,Deepak Reddy,5,Employee_5,Tech,35683,4522,4293,2121,1459,22623,11418,3728,9144,3429,4419,14005,10263,31731,-33248,Low
EMP17938,Diya Arora,26,Employee_26,Marketing,69251,5096,8279,1124,4976,50426,6144,5480,823,1422,3381,17818,9291,17496,5494,Medium
EMP17939,Neha Kulkarni,30,Employee_30,HR,39734,2046,4931,2253,1237,28071,6237,7391,3434,5187,2064,6021,6679,24271,-7546,Low
EMP17940,Sneha Thakur,13,Employee_13,Tech,63666,8170,7848,1682,1472,44867,9856,6606,2777,4759,1033,10847,9193,24455,1530,Low
EMP17941,Rahul Sharma,19,Employee_19,HR,33412,3386,3887,1484,2336,22200,5378,3585,11615,6304,1207,9660,1864,27486,-17418,Low
EMP17942,Manish Sharma,29,Employee_29,Sales,56357,6853,6768,1612,2462,39128,9496,6221,2181,6565,3638,11774,8495,27669,-8678,Low
EMP17943,Riya Chopra,4,Employee_3,Sales,84746,6073,10067,2213,2757,65406,18058,3064,12385,2354,3816,15887,6690,40067,2154,Low
EMP17944,Myra Rana,26,Employee_26,Marketing,69430,4821,8206,1140,4977,49952,5941,5639,806,1443,3389,17820,9312,17161,4909,Medium
EMP17945,Vihaan Sharma,40,Employee_40,Marketing,82244,6984,9954,2764,1038,62439,17625,5259,5744,6368,3073,14954,12046,37829,-3530,Low
EMP17946,Ananya Joshi,11,Employee_12,Marketing,81210,7026,9524,1957,4798,55985,8849,7556,14133,1079,3816,5669,12075,35890,3149,Medium
EMP17947,Amit Pillai,1,Employee_2,Marketing,85645,4607,10293,1202,2215,66428,8807,7187,9695,1307,3286,8543,12585,30529,15048,High
EMP17948,Sara Chopra,11,Employee_11,HR,97184,9700,11626,2535,854,71944,18981,3921,2676,6064,1671,15755,10923,33415,11211,High
EMP17949,Vihaan Reddy,43,Employee_44,Sales,116470,15811,14011,2488,2932,81584,13587,5542,11088,4374,2328,14947,12492,36630,18184,High
EMP17950,Aarav Saxena,29,Employee_28,Sales,103650,7729,12630,2204,819,81083,14948,3693,6764,6391,3460,19337,6229,35486,21109,High
EMP17951,Rahul Bansal,18,Employee_18,Sales,71686,6322,8564,2401,3533,50568,12249,7219,7139,1938,2058,9335,2239,30693,8465,Medium
EMP17952,Aditya Arora,13,Employee_13,Tech,64059,8248,7836,1659,1443,46445,10022,6576,2630,4837,1037,10644,9170,24851,1994,Low
EMP17953,Reyansh Pandey,37,Employee_37,Tech,83162,12251,10029,2548,1739,55609,8820,4355,13083,2514,4619,15526,1423,33248,6776,Medium
EMP17954,Manish Joshi,23,Employee_22,Tech,38331,3343,4608,1715,1346,27140,9185,4542,3016,5435,2853,6451,7889,24937,-13431,Low
EMP17955,Deepak Das,12,Employee_12,Marketing,80157,7215,9643,1928,4853,57528,9114,7509,14128,1087,3770,5796,12267,35330,2990,Medium
EMP17956,Aditya Reddy,1,Employee_2,Marketing,84290,4551,10256,1177,2245,66957,8779,7169,9930,1225,3280,8513,12539,30231,14975,High
EMP17957,Sara Pandey,37,Employee_37,Tech,83848,12202,9970,2507,1821,56045,8910,4342,13125,2577,4597,15409,1471,33673,5533,Medium
EMP17958,Aadhya Joshi,7,Employee_7,Tech,51396,4490,6059,1431,2673,36546,16311,3703,10058,6156,1684,19618,12927,37681,-33822,Low
EMP17959,Priya Agarwal,26,Employee_26,Marketing,69661,4964,8268,1094,4925,50965,6117,5552,801,1458,3369,17485,9292,17155,6309,Medium
EMP17960,Sanjay Pandey,26,Employee_26,Marketing,68557,4982,8187,1127,4952,50021,5921,5576,896,1352,3381,17733,9103,17336,5430,Medium
EMP17961,Arjun Pandey,24,Employee_24,Tech,40397,6188,5047,2715,2460,26544,7815,6341,7888,4860,1916,15279,2069,29149,-20004,Low
EMP17962,Priya Arora,12,Employee_12,Marketing,81617,7096,9544,1964,4845,56602,9053,7549,13875,1135,3733,5601,11967,35515,3455,Medium
EMP17963,Deepak Pillai,16,Employee_16,Tech,61839,3457,7257,2776,1144,47034,6334,7020,13370,1472,4114,19843,13325,32298,-18281,Low
EMP17964,Kavya Bansal,23,Employee_23,HR,67486,6343,8121,2771,1148,48951,12316,7426,1318,1382,3677,19837,14635,26544,-12635,Low
EMP17965,Sneha Nair,40,Employee_40,Marketing,82214,6787,9821,2758,1041,61501,17539,5324,5909,6241,3103,15204,12101,38063,-3313,Low
EMP17966,Pooja Khan,10,Employee_9,Tech,81657,6354,9914,1420,3048,62168,8645,7126,6247,6290,2871,6658,5600,30791,19558,High
EMP17967,Aarav Saxena,32,Employee_32,Sales,69867,9932,8328,1201,1589,48571,9380,3973,14730,1964,4027,6810,5398,33827,1867,Low
EMP17968,Shaurya Reddy,14,Employee_15,Sales,100372,14671,12201,2879,4794,65778,5100,7980,5413,5001,1118,5856,6872,24224,28956,High
EMP17969,Shaurya Khan,37,Employee_37,Tech,83320,12387,10020,2528,1676,56334,8912,4353,13006,2519,4664,15586,1371,33552,6098,Medium
EMP17970,Kavya Das,13,Employee_13,Tech,65333,8210,7965,1703,1410,45560,9915,6514,2575,4748,1002,10792,9105,24870,1488,Low
EMP17971,Deepak Jain,6,Employee_5,Tech,35447,4412,4139,2121,1516,23968,11048,3686,8819,3329,4384,13658,10488,31820,-32213,Low
EMP17972,Pooja Pillai,11,Employee_11,HR,96882,9514,11479,2530,885,71134,19147,3877,2513,6264,1587,16182,10609,33101,12465,High
EMP17973,Sneha Iyer,11,Employee_10,Tech,62159,7678,7631,2097,2638,42641,17413,7792,7003,5770,2620,13952,4655,40293,-16914,Low
EMP17974,Myra Mishra,13,Employee_13,Tech,64923,8435,7874,1689,1369,45852,10007,6600,2724,4730,1018,10795,9390,24674,505,Low
EMP17975,Neha Sharma,40,Employee_41,Sales,73260,10581,8819,1231,2653,50349,7651,7735,4164,1291,1486,16224,6689,22703,4203,Medium
EMP17976,Anika Singh,46,Employee_46,Tech,69653,5557,8467,1896,3141,51668,12706,6602,7240,6595,1849,18745,8825,35203,-10630,Low
EMP17977,Priya Pandey,50,Employee_50,Marketing,91132,4953,10890,1503,1460,71213,12386,4131,13167,4862,3667,19259,10036,38341,4908,Medium
EMP17978,Aditya Patel,15,Employee_15,Sales,102282,14703,12137,2874,4796,66639,5204,7889,5313,4969,1051,5481,7108,24231,29710,High
EMP17979,Neha Kapoor,42,Employee_42,Marketing,87674,9569,10258,2042,1415,64932,11373,7687,3014,3104,1198,16484,1056,26257,18884,High
EMP17980,Diya Gupta,6,Employee_7,Tech,52528,4406,6066,1420,2672,36270,16625,3574,9972,6283,1758,19659,12942,38202,-34175,Low
EMP17981,Rohit Singh,40,Employee_40,Marketing,82016,6961,9905,2805,1063,60967,17521,5308,5720,6216,3064,15266,12233,38180,-3482,Low
EMP17982,Vihaan Das,28,Employee_28,Sales,105477,7770,12533,2205,814,81550,15038,3571,6904,6477,3421,19206,6190,35440,21141,High
EMP17983,Vivaan Verma,32,Employee_32,Sales,68684,10015,8517,1182,1559,48369,9419,3960,14464,1957,4028,7157,5482,33896,1914,Low
EMP17984,Sara Das,36,Employee_35,Tech,45080,2547,5283,2830,1670,32396,14101,3314,13733,4057,3409,6942,7840,38374,-21646,Low
EMP17985,Nikhil Gupta,14,Employee_15,Sales,99893,14640,11999,2891,4832,65643,4943,7933,5408,5023,1112,5395,6943,24170,29249,High
EMP17986,Amit Iyer,48,Employee_48,Finance,36396,2611,4380,1952,1091,25890,12653,6357,14555,6216,3383,8208,13026,42771,-37908,Low
EMP17987,Manish Pandey,36,Employee_36,Marketing,34833,2881,4098,2835,805,22594,19832,5823,3339,6694,2011,5343,6727,37993,-24536,Low
EMP17988,Sai Agarwal,21,Employee_21,HR,83143,5777,9875,1172,3996,61262,10813,6440,6751,4873,4548,3773,12034,33577,13155,High
EMP17989,Anika Mishra,6,Employee_6,Sales,39445,2090,4737,1469,2849,27201,6387,4843,14294,1884,2512,10988,8391,30050,-21905,Low
EMP17990,Vihaan Das,1,Employee_1,Marketing,114448,6965,13579,2546,2762,88340,9016,4861,2115,1833,3760,19657,2251,21559,44516,High
EMP17991,Karan Pillai,4,Employee_4,Sales,50098,3583,6043,2596,3312,33825,6670,3794,6103,1727,2436,13246,10734,21081,-10416,Low
EMP17992,Neha Iyer,11,Employee_11,HR,96504,9699,11537,2548,880,71591,19335,3842,2668,6103,1639,15899,10701,32973,12475,High
EMP17993,Arjun Reddy,44,Employee_44,Sales,116586,15823,14069,2479,2965,80712,13238,5541,10799,4324,2285,15137,12454,36496,17925,High
EMP17994,Rohit Bansal,26,Employee_26,Marketing,69998,4949,8192,1107,5011,49826,6009,5555,833,1333,3424,17799,9234,17298,4889,Medium
EMP17995,Sai Joshi,37,Employee_37,Tech,83680,12166,9992,2528,1718,56667,8977,4392,13198,2452,4545,15352,1390,33181,5362,Medium
EMP17996,Nikhil Sethi,24,Employee_23,HR,65404,6458,7984,2808,1164,48232,12380,7472,1684,1420,3646,19662,14545,26077,-12220,Low
EMP17997,Karan Thakur,29,Employee_29,Sales,56962,6590,6688,1642,2385,38309,9380,6266,2241,6501,3628,12001,8646,28042,-9378,Low
EMP17998,Aditya Yadav,21,Employee_21,HR,82250,5822,9938,1207,4065,62146,10852,6448,6819,4905,4522,3642,12426,33535,12929,High
EMP17999,Karan Verma,48,Employee_48,Finance,36190,2657,4337,1941,1070,25694,12690,6302,14674,6187,3323,8407,12718,43035,-37425,Low
EMP18000,Nikhil Verma,45,Employee_45,HR,101937,6558,12279,1846,3608,78199,16189,4370,10056,5814,2217,15482,9879,38734,14301,High
EMP18001,Karan Agarwal,45,Employee_45,HR,102060,6499,12251,1863,3618,77719,16285,4403,10151,5692,2256,15332,10210,38245,14071,High
EMP18002,Aditya Thakur,49,Employee_49,Marketing,93799,8703,11353,1338,524,71807,19697,3977,12942,4475,1909,7756,14120,42511,8494,Medium
EMP18003,Rohit Khan,27,Employee_27,HR,50127,2841,6009,2047,1108,37957,19029,4584,1296,5819,1275,9635,7468,31770,-10774,Low
EMP18004,Myra Saxena,39,Employee_39,Tech,61010,4278,7056,2869,4260,42027,10901,5441,13400,2821,1881,3055,11669,34608,-6954,Low
EMP18005,Anika Agarwal,39,Employee_40,Marketing,82179,6856,9915,2790,1061,61592,17792,5356,5923,6284,3088,15091,12038,38292,-3727,Low
EMP18006,Nikhil Malhotra,14,Employee_13,Tech,64977,8250,7805,1698,1403,45519,9560,6602,2641,4647,994,10669,9110,24523,2406,Low
EMP18007,Arjun Pillai,23,Employee_23,HR,66752,6414,7977,2810,1127,48734,12128,7484,1567,1361,3661,20036,14947,26343,-13401,Low
EMP18008,Amit Malhotra,17,Employee_16,Tech,61571,3391,7434,2792,1141,46356,6449,7009,13274,1638,4078,19355,13407,32203,-19052,Low
EMP18009,Reyansh Rana,30,Employee_30,HR,40148,2105,4787,2275,1261,30572,6189,7367,3811,5153,2109,6107,6747,24071,-8837,Low
EMP18010,Arjun Agarwal,3,Employee_4,Sales,50743,3727,6157,2535,3240,34389,6612,3742,6131,1808,2428,13370,10821,21355,-10783,Low
EMP18011,Sara Mishra,40,Employee_40,Marketing,82185,6711,9893,2775,1115,61857,17700,5215,5838,6229,3101,15312,12199,38076,-3621,Low
EMP18012,Pooja Pillai,16,Employee_16,Tech,62418,3409,7297,2783,1143,47165,6265,7033,13318,1618,4126,19645,13397,32468,-18790,Low
EMP18013,Manish Chaudhary,31,Employee_31,Marketing,63510,5418,7540,1312,4099,42926,18664,7481,11459,3435,3482,19212,1049,44353,-21536,Low
EMP18014,Kavya Sethi,42,Employee_42,Marketing,88134,9622,10515,2041,1474,64423,11428,7767,3098,3122,1169,16483,937,26403,19558,High
EMP18015,Neha Singh,25,Employee_25,Tech,78654,3927,9605,1815,2727,60765,17996,6764,4717,4488,3843,17980,3511,37525,2620,Medium
EMP18016,Manish Kapoor,45,Employee_44,Sales,116266,15898,14056,2474,2925,82534,13087,5493,11021,4318,2334,15128,12326,36537,18218,High
EMP18017,Ananya Verma,12,Employee_12,Marketing,80052,7206,9557,1966,4821,56831,9257,7563,14325,1123,3732,5689,12115,35677,3103,Medium
EMP18018,Arjun Agarwal,26,Employee_26,Marketing,68891,4828,8305,1106,4992,49250,5930,5515,1071,1382,3403,17479,9304,17516,6202,Medium
EMP18019,Riya Gupta,37,Employee_37,Tech,82205,12221,10018,2518,1813,57220,9048,4304,13196,2438,4601,15504,1438,33563,5888,Medium
EMP18020,Deepak Thakur,47,Employee_48,Finance,34531,2729,4279,1984,1070,26026,12435,6368,14568,6210,3366,8696,12830,43269,-39532,Low
EMP18021,Pooja Chopra,33,Employee_33,Finance,108858,7714,13220,1700,2153,83886,16369,5191,8080,5079,2036,3633,2314,36530,40631,High
EMP18022,Vivaan Jain,28,Employee_28,Sales,104377,7767,12663,2213,835,81896,15235,3695,6767,6358,3361,19333,6095,35748,20919,High
EMP18023,Myra Khan,9,Employee_9,Tech,83661,6529,9932,1449,3087,61741,8404,7028,6513,6237,2956,6725,5519,31528,18499,High
EMP18024,Aadhya Reddy,12,Employee_12,Marketing,81092,7050,9649,1963,4817,56949,9154,7521,13754,1080,3817,5834,12212,35904,4470,Medium
EMP18025,Sanjay Arora,5,Employee_5,Tech,33974,4387,4302,2120,1487,22670,11316,3623,9069,3393,4413,13882,10532,31679,-32789,Low
EMP18026,Anika Sethi,28,Employee_28,Sales,103502,7857,12753,2206,821,81450,15248,3686,6943,6416,3405,19176,6195,35426,20776,High
EMP18027,Sanjay Khan,35,Employee_35,Tech,45508,2460,5364,2788,1726,31619,13842,3338,13521,4029,3409,6841,7935,38208,-20319,Low
EMP18028,Aditya Patel,5,Employee_5,Tech,35434,4393,4303,2096,1471,22994,10985,3580,9004,3440,4364,13467,10579,31543,-33001,Low
EMP18029,Krishna Arora,34,Employee_34,HR,66934,3607,7914,1697,1546,51302,15270,5143,2709,4627,3302,15977,10119,31227,-5445,Low
EMP18030,Karan Verma,45,Employee_46,Tech,69908,5535,8348,1882,3105,50726,12460,6582,7057,6515,1855,19035,8583,34869,-11937,Low
EMP18031,Shaurya Reddy,34,Employee_34,HR,65941,3542,7910,1676,1552,51794,15431,5197,2922,4663,3252,16043,10255,31134,-4863,Low
EMP18032,Deepak Kulkarni,13,Employee_13,Tech,64282,8368,7847,1693,1504,46493,9923,6609,2387,4715,1027,10553,9189,24519,1507,Low
EMP18033,Sneha Bansal,39,Employee_39,Tech,59288,4023,6999,2892,4278,41075,10735,5554,13569,2919,1932,2815,11823,34294,-8298,Low
EMP18034,Deepak Mishra,42,Employee_42,Marketing,89068,9569,10662,2049,1457,63015,11345,7720,3182,3060,1190,16383,874,26534,19068,High
EMP18035,Rahul Mishra,45,Employee_45,HR,102877,6522,12329,1871,3597,78974,16191,4459,10193,5646,2259,14945,9874,38070,14714,High
EMP18036,Aadhya Kapoor,48,Employee_48,Finance,34582,2530,4287,1974,1096,26077,12615,6416,14771,6201,3304,8299,12633,42741,-36837,Low
EMP18037,Sai Jain,14,Employee_14,Tech,96520,13904,11629,2802,2959,64673,18633,7172,10041,2599,1660,14399,13298,40355,-1951,Low
EMP18038,Myra Iyer,10,Employee_11,HR,96172,9508,11584,2512,877,71761,19258,3908,2524,6111,1634,15694,10832,33526,11258,High
EMP18039,Sai Agarwal,42,Employee_42,Marketing,86769,9798,10543,2019,1455,63475,11256,7714,3017,3009,1236,16655,1192,26462,19041,High
EMP18040,Nikhil Sethi,38,Employee_38,Finance,72671,9407,8749,1839,2541,51617,9301,4384,12798,6708,1431,14389,1470,34607,-231,Low
EMP18041,Rahul Reddy,4,Employee_4,Sales,51009,3513,5856,2586,3223,35520,6826,3744,6084,1860,2473,13330,10720,20912,-10463,Low
EMP18042,Sanjay Rana,32,Employee_33,Finance,110022,7834,13121,1698,2148,83281,16220,5138,8319,4952,2006,3700,2554,36600,40655,High
EMP18043,Anika Gupta,7,Employee_7,Tech,51789,4378,5936,1445,2681,36632,16478,3555,9898,6228,1732,19656,12894,37962,-32445,Low
EMP18044,Sai Rana,41,Employee_41,Sales,74086,10414,8673,1226,2619,51469,8010,7694,4238,1396,1401,16438,6653,22793,4199,Medium
